employee_id,week_starting,total_hours,overtime_hours,breached,full_name,id_number,role,primary_site_id,shift_pattern,contract_ordinary_hours,employment_type
E1054,2026-06-29,42.25,0.0,False,Thabo Motaung,710312XXXX052,Kitchen Assistant,ST-03,day,45,Fixed-term
E1054,2026-07-06,40.75,0.0,False,Thabo Motaung,710312XXXX052,Kitchen Assistant,ST-03,day,45,Fixed-term
E1054,2026-07-13,32.0,0.0,False,Thabo Motaung,710312XXXX052,Kitchen Assistant,ST-03,day,45,Fixed-term
E1054,2026-07-20,43.75,0.0,False,Thabo Motaung,710312XXXX052,Kitchen Assistant,ST-03,day,45,Fixed-term
E1054,2026-07-27,39.25,0.0,False,Thabo Motaung,710312XXXX052,Kitchen Assistant,ST-03,day,45,Fixed-term
E1054,2026-08-03,37.75,0.0,False,Thabo Motaung,710312XXXX052,Kitchen Assistant,ST-03,day,45,Fixed-term
E1054,2026-08-10,25.0,0.0,False,Thabo Motaung,710312XXXX052,Kitchen Assistant,ST-03,day,45,Fixed-term
E1055,2026-06-08,24.5,0.0,False,Lindiwe Nkosi,771123XXXX053,Security Guard,ST-06,night,45,Fixed-term
E1055,2026-06-15,36.75,0.0,False,Lindiwe Nkosi,771123XXXX053,Security Guard,ST-06,night,45,Fixed-term
E1055,2026-06-22,48.75,3.75,False,Lindiwe Nkosi,771123XXXX053,Security Guard,ST-06,night,45,Fixed-term
E1055,2026-06-29,52.25,7.25,False,Lindiwe Nkosi,771123XXXX053,Security Guard,ST-06,night,45,Fixed-term
E1055,2026-07-06,50.75,5.75,False,Lindiwe Nkosi,771123XXXX053,Security Guard,ST-06,night,45,Fixed-term
E1055,2026-07-13,42.25,0.0,False,Lindiwe Nkosi,771123XXXX053,Security Guard,ST-06,night,45,Fixed-term
E1055,2026-07-20,42.0,0.0,False,Lindiwe Nkosi,771123XXXX053,Security Guard,ST-06,night,45,Fixed-term
E1055,2026-07-27,26.0,0.0,False,Lindiwe Nkosi,771123XXXX053,Security Guard,ST-06,night,45,Fixed-term
E1055,2026-08-03,37.75,0.0,False,Lindiwe Nkosi,771123XXXX053,Security Guard,ST-06,night,45,Fixed-term
E1055,2026-08-10,24.5,0.0,False,Lindiwe Nkosi,771123XXXX053,Security Guard,ST-06,night,45,Fixed-term
E1056,2026-06-08,45.75,0.75,False,Sindiswa Khumalo,840420XXXX054,Supervisor,ST-03,day,45,Permanent
E1056,2026-06-15,45.75,0.75,False,Sindiswa Khumalo,840420XXXX054,Supervisor,ST-03,day,45,Permanent
E1056,2026-06-22,56.75,11.75,True,Sindiswa Khumalo,840420XXXX054,Supervisor,ST-03,day,45,Permanent
E1056,2026-06-29,43.0,0.0,False,Sindiswa Khumalo,840420XXXX054,Supervisor,ST-03,day,45,Permanent
E1056,2026-07-06,47.5,2.5,False,Sindiswa Khumalo,840420XXXX054,Supervisor,ST-03,day,45,Permanent
E1056,2026-07-13,53.75,8.75,False,Sindiswa Khumalo,840420XXXX054,Supervisor,ST-03,day,45,Permanent
E1056,2026-07-20,48.75,3.75,False,Sindiswa Khumalo,840420XXXX054,Supervisor,ST-03,day,45,Permanent
E1056,2026-07-27,40.0,0.0,False,Sindiswa Khumalo,840420XXXX054,Supervisor,ST-03,day,45,Permanent
E1056,2026-08-03,44.0,0.0,False,Sindiswa Khumalo,840420XXXX054,Supervisor,ST-03,day,45,Permanent
E1056,2026-08-10,20.0,0.0,False,Sindiswa Khumalo,840420XXXX054,Supervisor,ST-03,day,45,Permanent
E1057,2026-06-08,41.25,0.0,False,Bongani Dlamini,890520XXXX055,Driver,ST-01,day,45,Permanent
E1057,2026-06-15,42.75,0.0,False,Bongani Dlamini,890520XXXX055,Driver,ST-01,day,45,Permanent
E1057,2026-06-22,43.75,0.0,False,Bongani Dlamini,890520XXXX055,Driver,ST-01,day,45,Permanent
E1057,2026-06-29,44.25,0.0,False,Bongani Dlamini,890520XXXX055,Driver,ST-01,day,45,Permanent
E1057,2026-07-06,42.0,0.0,False,Bongani Dlamini,890520XXXX055,Driver,ST-01,day,45,Permanent
E1057,2026-07-13,48.25,3.25,False,Bongani Dlamini,890520XXXX055,Driver,ST-01,day,45,Permanent
E1057,2026-07-20,38.75,0.0,False,Bongani Dlamini,890520XXXX055,Driver,ST-01,day,45,Permanent
E1057,2026-07-27,51.75,6.75,False,Bongani Dlamini,890520XXXX055,Driver,ST-01,day,45,Permanent
E1057,2026-08-03,43.5,0.0,False,Bongani Dlamini,890520XXXX055,Driver,ST-01,day,45,Permanent
E1057,2026-08-10,20.25,0.0,False,Bongani Dlamini,890520XXXX055,Driver,ST-01,day,45,Permanent
E1058,2026-06-08,44.75,0.0,False,Ayanda Naidoo,811002XXXX056,Supervisor,ST-04,day,45,Permanent
E1058,2026-06-15,45.25,0.25,False,Ayanda Naidoo,811002XXXX056,Supervisor,ST-04,day,45,Permanent
E1058,2026-06-22,41.75,0.0,False,Ayanda Naidoo,811002XXXX056,Supervisor,ST-04,day,45,Permanent
E1058,2026-06-29,41.25,0.0,False,Ayanda Naidoo,811002XXXX056,Supervisor,ST-04,day,45,Permanent
E1058,2026-07-06,42.5,0.0,False,Ayanda Naidoo,811002XXXX056,Supervisor,ST-04,day,45,Permanent
E1058,2026-07-13,43.0,0.0,False,Ayanda Naidoo,811002XXXX056,Supervisor,ST-04,day,45,Permanent
E1058,2026-07-20,45.25,0.25,False,Ayanda Naidoo,811002XXXX056,Supervisor,ST-04,day,45,Permanent
E1058,2026-07-27,43.75,0.0,False,Ayanda Naidoo,811002XXXX056,Supervisor,ST-04,day,45,Permanent
E1058,2026-08-03,45.25,0.25,False,Ayanda Naidoo,811002XXXX056,Supervisor,ST-04,day,45,Permanent
E1058,2026-08-10,28.75,0.0,False,Ayanda Naidoo,811002XXXX056,Supervisor,ST-04,day,45,Permanent
E1059,2026-06-08,44.75,0.0,False,Kagiso Radebe,761012XXXX057,Kitchen Assistant,ST-05,day,45,Fixed-term
E1059,2026-06-15,43.75,0.0,False,Kagiso Radebe,761012XXXX057,Kitchen Assistant,ST-05,day,45,Fixed-term
E1059,2026-06-22,42.75,0.0,False,Kagiso Radebe,761012XXXX057,Kitchen Assistant,ST-05,day,45,Fixed-term
E1059,2026-06-29,47.0,2.0,False,Kagiso Radebe,761012XXXX057,Kitchen Assistant,ST-05,day,45,Fixed-term
E1059,2026-07-06,41.75,0.0,False,Kagiso Radebe,761012XXXX057,Kitchen Assistant,ST-05,day,45,Fixed-term
E1059,2026-07-13,45.75,0.75,False,Kagiso Radebe,761012XXXX057,Kitchen Assistant,ST-05,day,45,Fixed-term
E1059,2026-07-20,43.75,0.0,False,Kagiso Radebe,761012XXXX057,Kitchen Assistant,ST-05,day,45,Fixed-term
E1059,2026-07-27,44.5,0.0,False,Kagiso Radebe,761012XXXX057,Kitchen Assistant,ST-05,day,45,Fixed-term
E1059,2026-08-03,40.0,0.0,False,Kagiso Radebe,761012XXXX057,Kitchen Assistant,ST-05,day,45,Fixed-term
E1059,2026-08-10,25.75,0.0,False,Kagiso Radebe,761012XXXX057,Kitchen Assistant,ST-05,day,45,Fixed-term
E1060,2026-06-08,45.0,0.0,False,Gift Naidoo,720612XXXX058,Supervisor,ST-02,day,45,Permanent
E1060,2026-06-15,37.5,0.0,False,Gift Naidoo,720612XXXX058,Supervisor,ST-02,day,45,Permanent
E1060,2026-06-22,48.5,3.5,False,Gift Naidoo,720612XXXX058,Supervisor,ST-02,day,45,Permanent
E1060,2026-06-29,44.75,0.0,False,Gift Naidoo,720612XXXX058,Supervisor,ST-02,day,45,Permanent
E1060,2026-07-06,42.25,0.0,False,Gift Naidoo,720612XXXX058,Supervisor,ST-02,day,45,Permanent
E1060,2026-07-13,38.75,0.0,False,Gift Naidoo,720612XXXX058,Supervisor,ST-02,day,45,Permanent
E1060,2026-07-20,51.0,6.0,False,Gift Naidoo,720612XXXX058,Supervisor,ST-02,day,45,Permanent
E1060,2026-07-27,41.5,0.0,False,Gift Naidoo,720612XXXX058,Supervisor,ST-02,day,45,Permanent
E1060,2026-08-03,36.5,0.0,False,Gift Naidoo,720612XXXX058,Supervisor,ST-02,day,45,Permanent
E1060,2026-08-10,19.0,0.0,False,Gift Naidoo,720612XXXX058,Supervisor,ST-02,day,45,Permanent
E1061,2026-06-08,51.0,6.0,False,Pieter Baloyi,020118XXXX059,Supervisor,ST-01,day,45,Permanent
E1061,2026-06-15,50.25,5.25,False,Pieter Baloyi,020118XXXX059,Supervisor,ST-01,day,45,Permanent
E1061,2026-06-22,48.75,3.75,False,Pieter Baloyi,020118XXXX059,Supervisor,ST-01,day,45,Permanent
E1061,2026-06-29,55.5,10.5,True,Pieter Baloyi,020118XXXX059,Supervisor,ST-01,day,45,Permanent
E1061,2026-07-06,55.25,10.25,True,Pieter Baloyi,020118XXXX059,Supervisor,ST-01,day,45,Permanent
E1061,2026-07-13,49.5,4.5,False,Pieter Baloyi,020118XXXX059,Supervisor,ST-01,day,45,Permanent
E1061,2026-07-20,58.75,13.75,True,Pieter Baloyi,020118XXXX059,Supervisor,ST-01,day,45,Permanent
E1061,2026-07-27,44.75,0.0,False,Pieter Baloyi,020118XXXX059,Supervisor,ST-01,day,45,Permanent
E1061,2026-08-03,50.5,5.5,False,Pieter Baloyi,020118XXXX059,Supervisor,ST-01,day,45,Permanent
E1061,2026-08-10,28.25,0.0,False,Pieter Baloyi,020118XXXX059,Supervisor,ST-01,day,45,Permanent
E1062,2026-06-08,40.0,0.0,False,Bongani Maluleke,040308XXXX060,Driver,ST-05,day,45,Permanent
E1062,2026-06-15,35.75,0.0,False,Bongani Maluleke,040308XXXX060,Driver,ST-05,day,45,Permanent
E1062,2026-06-22,41.0,0.0,False,Bongani Maluleke,040308XXXX060,Driver,ST-05,day,45,Permanent
E1062,2026-06-29,38.25,0.0,False,Bongani Maluleke,040308XXXX060,Driver,ST-05,day,45,Permanent
E1062,2026-07-06,36.75,0.0,False,Bongani Maluleke,040308XXXX060,Driver,ST-05,day,45,Permanent
E1062,2026-07-13,39.75,0.0,False,Bongani Maluleke,040308XXXX060,Driver,ST-05,day,45,Permanent
E1062,2026-07-20,38.5,0.0,False,Bongani Maluleke,040308XXXX060,Driver,ST-05,day,45,Permanent
E1062,2026-07-27,50.75,5.75,False,Bongani Maluleke,040308XXXX060,Driver,ST-05,day,45,Permanent
E1062,2026-08-03,42.25,0.0,False,Bongani Maluleke,040308XXXX060,Driver,ST-05,day,45,Permanent
E1062,2026-08-10,19.25,0.0,False,Bongani Maluleke,040308XXXX060,Driver,ST-05,day,45,Permanent
E1063,2026-06-08,45.0,0.0,False,Dineo Ndlovu,031019XXXX061,Driver,ST-05,day,45,Permanent
E1063,2026-06-15,43.25,0.0,False,Dineo Ndlovu,031019XXXX061,Driver,ST-05,day,45,Permanent
E1063,2026-06-22,47.0,2.0,False,Dineo Ndlovu,031019XXXX061,Driver,ST-05,day,45,Permanent
E1063,2026-06-29,45.25,0.25,False,Dineo Ndlovu,031019XXXX061,Driver,ST-05,day,45,Permanent
E1063,2026-07-06,46.25,1.25,False,Dineo Ndlovu,031019XXXX061,Driver,ST-05,day,45,Permanent
E1063,2026-07-13,41.5,0.0,False,Dineo Ndlovu,031019XXXX061,Driver,ST-05,day,45,Permanent
E1063,2026-07-20,55.5,10.5,True,Dineo Ndlovu,031019XXXX061,Driver,ST-05,day,45,Permanent
E1063,2026-07-27,46.25,1.25,False,Dineo Ndlovu,031019XXXX061,Driver,ST-05,day,45,Permanent
E1063,2026-08-03,20.25,0.0,False,Dineo Ndlovu,031019XXXX061,Driver,ST-05,day,45,Permanent
E1063,2026-08-10,28.75,0.0,False,Dineo Ndlovu,031019XXXX061,Driver,ST-05,day,45,Permanent
E1064,2026-06-08,36.25,0.0,False,Nokuthula Manuel,040812XXXX062,Kitchen Assistant,ST-04,day,45,Permanent
E1064,2026-06-15,38.75,0.0,False,Nokuthula Manuel,040812XXXX062,Kitchen Assistant,ST-04,day,45,Permanent
E1064,2026-06-22,35.75,0.0,False,Nokuthula Manuel,040812XXXX062,Kitchen Assistant,ST-04,day,45,Permanent
E1064,2026-06-29,34.25,0.0,False,Nokuthula Manuel,040812XXXX062,Kitchen Assistant,ST-04,day,45,Permanent
E1064,2026-07-06,35.25,0.0,False,Nokuthula Manuel,040812XXXX062,Kitchen Assistant,ST-04,day,45,Permanent
E1064,2026-07-13,39.25,0.0,False,Nokuthula Manuel,040812XXXX062,Kitchen Assistant,ST-04,day,45,Permanent
E1064,2026-07-20,38.0,0.0,False,Nokuthula Manuel,040812XXXX062,Kitchen Assistant,ST-04,day,45,Permanent
E1064,2026-07-27,37.75,0.0,False,Nokuthula Manuel,040812XXXX062,Kitchen Assistant,ST-04,day,45,Permanent
E1064,2026-08-03,47.5,2.5,False,Nokuthula Manuel,040812XXXX062,Kitchen Assistant,ST-04,day,45,Permanent
E1064,2026-08-10,9.0,0.0,False,Nokuthula Manuel,040812XXXX062,Kitchen Assistant,ST-04,day,45,Permanent
E1065,2026-06-08,25.0,0.0,False,Anele Motaung,041203XXXX063,Security Guard,ST-03,night,45,Fixed-term
E1065,2026-06-15,46.0,1.0,False,Anele Motaung,041203XXXX063,Security Guard,ST-03,night,45,Fixed-term
E1065,2026-06-22,42.75,0.0,False,Anele Motaung,041203XXXX063,Security Guard,ST-03,night,45,Fixed-term
E1065,2026-06-29,37.25,0.0,False,Anele Motaung,041203XXXX063,Security Guard,ST-03,night,45,Fixed-term
E1065,2026-07-06,35.5,0.0,False,Anele Motaung,041203XXXX063,Security Guard,ST-03,night,45,Fixed-term
E1065,2026-07-13,37.75,0.0,False,Anele Motaung,041203XXXX063,Security Guard,ST-03,night,45,Fixed-term
E1065,2026-07-20,37.75,0.0,False,Anele Motaung,041203XXXX063,Security Guard,ST-03,night,45,Fixed-term
E1065,2026-07-27,38.0,0.0,False,Anele Motaung,041203XXXX063,Security Guard,ST-03,night,45,Fixed-term
E1065,2026-08-03,43.0,0.0,False,Anele Motaung,041203XXXX063,Security Guard,ST-03,night,45,Fixed-term
E1065,2026-08-10,25.0,0.0,False,Anele Motaung,041203XXXX063,Security Guard,ST-03,night,45,Fixed-term
E1066,2026-06-08,40.75,0.0,False,Zanele Mavuso,850822XXXX064,Supervisor,ST-05,day,45,Permanent
E1066,2026-06-15,40.5,0.0,False,Zanele Mavuso,850822XXXX064,Supervisor,ST-05,day,45,Permanent
E1066,2026-06-22,41.0,0.0,False,Zanele Mavuso,850822XXXX064,Supervisor,ST-05,day,45,Permanent
E1066,2026-06-29,42.5,0.0,False,Zanele Mavuso,850822XXXX064,Supervisor,ST-05,day,45,Permanent
E1066,2026-07-06,41.5,0.0,False,Zanele Mavuso,850822XXXX064,Supervisor,ST-05,day,45,Permanent
E1066,2026-07-13,43.0,0.0,False,Zanele Mavuso,850822XXXX064,Supervisor,ST-05,day,45,Permanent
E1066,2026-07-20,40.5,0.0,False,Zanele Mavuso,850822XXXX064,Supervisor,ST-05,day,45,Permanent
E1066,2026-07-27,52.25,7.25,False,Zanele Mavuso,850822XXXX064,Supervisor,ST-05,day,45,Permanent
E1066,2026-08-03,36.0,0.0,False,Zanele Mavuso,850822XXXX064,Supervisor,ST-05,day,45,Permanent
E1066,2026-08-10,28.25,0.0,False,Zanele Mavuso,850822XXXX064,Supervisor,ST-05,day,45,Permanent
E1067,2026-06-08,41.75,0.0,False,Zodwa Dlamini,000327XXXX065,Supervisor,ST-06,day,45,Permanent
E1067,2026-06-15,57.0,12.0,True,Zodwa Dlamini,000327XXXX065,Supervisor,ST-06,day,45,Permanent
E1067,2026-06-22,49.5,4.5,False,Zodwa Dlamini,000327XXXX065,Supervisor,ST-06,day,45,Permanent
E1067,2026-06-29,43.5,0.0,False,Zodwa Dlamini,000327XXXX065,Supervisor,ST-06,day,45,Permanent
E1067,2026-07-06,47.5,2.5,False,Zodwa Dlamini,000327XXXX065,Supervisor,ST-06,day,45,Permanent
E1067,2026-07-13,47.5,2.5,False,Zodwa Dlamini,000327XXXX065,Supervisor,ST-06,day,45,Permanent
E1067,2026-07-20,42.0,0.0,False,Zodwa Dlamini,000327XXXX065,Supervisor,ST-06,day,45,Permanent
E1067,2026-07-27,45.0,0.0,False,Zodwa Dlamini,000327XXXX065,Supervisor,ST-06,day,45,Permanent
E1067,2026-08-03,42.75,0.0,False,Zodwa Dlamini,000327XXXX065,Supervisor,ST-06,day,45,Permanent
E1067,2026-08-10,27.25,0.0,False,Zodwa Dlamini,000327XXXX065,Supervisor,ST-06,day,45,Permanent
E1068,2026-06-08,46.75,1.75,False,Nomsa Hendricks,041223XXXX066,Supervisor,ST-01,day,45,Permanent
E1068,2026-06-15,48.75,3.75,False,Nomsa Hendricks,041223XXXX066,Supervisor,ST-01,day,45,Permanent
E1068,2026-06-22,41.5,0.0,False,Nomsa Hendricks,041223XXXX066,Supervisor,ST-01,day,45,Permanent
E1068,2026-06-29,46.0,1.0,False,Nomsa Hendricks,041223XXXX066,Supervisor,ST-01,day,45,Permanent
E1068,2026-07-06,42.75,0.0,False,Nomsa Hendricks,041223XXXX066,Supervisor,ST-01,day,45,Permanent
E1068,2026-07-13,44.5,0.0,False,Nomsa Hendricks,041223XXXX066,Supervisor,ST-01,day,45,Permanent
E1068,2026-07-20,43.25,0.0,False,Nomsa Hendricks,041223XXXX066,Supervisor,ST-01,day,45,Permanent
E1068,2026-07-27,46.25,1.25,False,Nomsa Hendricks,041223XXXX066,Supervisor,ST-01,day,45,Permanent
E1068,2026-08-03,39.75,0.0,False,Nomsa Hendricks,041223XXXX066,Supervisor,ST-01,day,45,Permanent
E1068,2026-08-10,26.75,0.0,False,Nomsa Hendricks,041223XXXX066,Supervisor,ST-01,day,45,Permanent
E1069,2026-06-08,48.75,3.75,False,Sanele Sibiya,720409XXXX067,Security Guard,ST-05,day,45,Fixed-term
E1069,2026-06-15,45.75,0.75,False,Sanele Sibiya,720409XXXX067,Security Guard,ST-05,day,45,Fixed-term
E1069,2026-06-22,46.0,1.0,False,Sanele Sibiya,720409XXXX067,Security Guard,ST-05,day,45,Fixed-term
E1069,2026-06-29,43.5,0.0,False,Sanele Sibiya,720409XXXX067,Security Guard,ST-05,day,45,Fixed-term
E1069,2026-07-06,38.5,0.0,False,Sanele Sibiya,720409XXXX067,Security Guard,ST-05,day,45,Fixed-term
E1069,2026-07-13,43.0,0.0,False,Sanele Sibiya,720409XXXX067,Security Guard,ST-05,day,45,Fixed-term
E1069,2026-07-20,50.0,5.0,False,Sanele Sibiya,720409XXXX067,Security Guard,ST-05,day,45,Fixed-term
E1069,2026-07-27,38.0,0.0,False,Sanele Sibiya,720409XXXX067,Security Guard,ST-05,day,45,Fixed-term
E1069,2026-08-03,43.5,0.0,False,Sanele Sibiya,720409XXXX067,Security Guard,ST-05,day,45,Fixed-term
E1069,2026-08-10,24.5,0.0,False,Sanele Sibiya,720409XXXX067,Security Guard,ST-05,day,45,Fixed-term
E1070,2026-06-08,36.5,0.0,False,Refilwe Van Wyk,011004XXXX068,Security Guard,ST-05,night,45,Permanent
E1070,2026-06-15,46.25,1.25,False,Refilwe Van Wyk,011004XXXX068,Security Guard,ST-05,night,45,Permanent
E1070,2026-06-22,43.25,0.0,False,Refilwe Van Wyk,011004XXXX068,Security Guard,ST-05,night,45,Permanent
E1070,2026-06-29,37.25,0.0,False,Refilwe Van Wyk,011004XXXX068,Security Guard,ST-05,night,45,Permanent
E1070,2026-07-06,48.5,3.5,False,Refilwe Van Wyk,011004XXXX068,Security Guard,ST-05,night,45,Permanent
E1070,2026-07-13,49.0,4.0,False,Refilwe Van Wyk,011004XXXX068,Security Guard,ST-05,night,45,Permanent
E1070,2026-07-20,51.25,6.25,False,Refilwe Van Wyk,011004XXXX068,Security Guard,ST-05,night,45,Permanent
E1070,2026-07-27,45.75,0.75,False,Refilwe Van Wyk,011004XXXX068,Security Guard,ST-05,night,45,Permanent
E1070,2026-08-03,31.75,0.0,False,Refilwe Van Wyk,011004XXXX068,Security Guard,ST-05,night,45,Permanent
E1070,2026-08-10,11.25,0.0,False,Refilwe Van Wyk,011004XXXX068,Security Guard,ST-05,night,45,Permanent
E1071,2026-06-08,42.0,0.0,False,Sibusiso Mokoena,040924XXXX069,Supervisor,ST-02,day,45,Permanent
E1071,2026-06-15,42.5,0.0,False,Sibusiso Mokoena,040924XXXX069,Supervisor,ST-02,day,45,Permanent
E1071,2026-06-22,55.0,10.0,False,Sibusiso Mokoena,040924XXXX069,Supervisor,ST-02,day,45,Permanent
E1071,2026-06-29,40.75,0.0,False,Sibusiso Mokoena,040924XXXX069,Supervisor,ST-02,day,45,Permanent
E1071,2026-07-06,50.25,5.25,False,Sibusiso Mokoena,040924XXXX069,Supervisor,ST-02,day,45,Permanent
E1071,2026-07-13,37.25,0.0,False,Sibusiso Mokoena,040924XXXX069,Supervisor,ST-02,day,45,Permanent
E1071,2026-07-20,42.0,0.0,False,Sibusiso Mokoena,040924XXXX069,Supervisor,ST-02,day,45,Permanent
E1071,2026-07-27,54.5,9.5,False,Sibusiso Mokoena,040924XXXX069,Supervisor,ST-02,day,45,Permanent
E1071,2026-08-03,55.0,10.0,False,Sibusiso Mokoena,040924XXXX069,Supervisor,ST-02,day,45,Permanent
E1071,2026-08-10,9.5,0.0,False,Sibusiso Mokoena,040924XXXX069,Supervisor,ST-02,day,45,Permanent
E1072,2026-06-08,38.0,0.0,False,Elrico Ndlovu,000225XXXX070,Driver,ST-06,day,45,Permanent
E1072,2026-06-15,43.0,0.0,False,Elrico Ndlovu,000225XXXX070,Driver,ST-06,day,45,Permanent
E1072,2026-06-22,42.0,0.0,False,Elrico Ndlovu,000225XXXX070,Driver,ST-06,day,45,Permanent
E1072,2026-06-29,34.5,0.0,False,Elrico Ndlovu,000225XXXX070,Driver,ST-06,day,45,Permanent
E1072,2026-07-06,42.5,0.0,False,Elrico Ndlovu,000225XXXX070,Driver,ST-06,day,45,Permanent
E1072,2026-07-13,41.0,0.0,False,Elrico Ndlovu,000225XXXX070,Driver,ST-06,day,45,Permanent
E1072,2026-07-20,36.25,0.0,False,Elrico Ndlovu,000225XXXX070,Driver,ST-06,day,45,Permanent
E1072,2026-07-27,39.0,0.0,False,Elrico Ndlovu,000225XXXX070,Driver,ST-06,day,45,Permanent
E1072,2026-08-03,39.0,0.0,False,Elrico Ndlovu,000225XXXX070,Driver,ST-06,day,45,Permanent
E1072,2026-08-10,19.75,0.0,False,Elrico Ndlovu,000225XXXX070,Driver,ST-06,day,45,Permanent
E1073,2026-06-08,42.25,0.0,False,Charmaine Hendricks,970102XXXX071,Driver,ST-01,day,45,Permanent
E1073,2026-06-15,48.25,3.25,False,Charmaine Hendricks,970102XXXX071,Driver,ST-01,day,45,Permanent
E1073,2026-06-22,41.0,0.0,False,Charmaine Hendricks,970102XXXX071,Driver,ST-01,day,45,Permanent
E1073,2026-06-29,43.5,0.0,False,Charmaine Hendricks,970102XXXX071,Driver,ST-01,day,45,Permanent
E1073,2026-07-06,45.0,0.0,False,Charmaine Hendricks,970102XXXX071,Driver,ST-01,day,45,Permanent
E1073,2026-07-13,45.75,0.75,False,Charmaine Hendricks,970102XXXX071,Driver,ST-01,day,45,Permanent
E1073,2026-07-20,43.0,0.0,False,Charmaine Hendricks,970102XXXX071,Driver,ST-01,day,45,Permanent
E1073,2026-07-27,43.5,0.0,False,Charmaine Hendricks,970102XXXX071,Driver,ST-01,day,45,Permanent
E1073,2026-08-03,41.75,0.0,False,Charmaine Hendricks,970102XXXX071,Driver,ST-01,day,45,Permanent
E1073,2026-08-10,19.25,0.0,False,Charmaine Hendricks,970102XXXX071,Driver,ST-01,day,45,Permanent
E1074,2026-06-08,50.0,5.0,False,Lucky Mahlangu,010714XXXX072,Cleaner,ST-05,day,45,Fixed-term
E1074,2026-06-15,49.75,4.75,False,Lucky Mahlangu,010714XXXX072,Cleaner,ST-05,day,45,Fixed-term
E1074,2026-06-22,41.75,0.0,False,Lucky Mahlangu,010714XXXX072,Cleaner,ST-05,day,45,Fixed-term
E1074,2026-06-29,42.5,0.0,False,Lucky Mahlangu,010714XXXX072,Cleaner,ST-05,day,45,Fixed-term
E1074,2026-07-06,49.25,4.25,False,Lucky Mahlangu,010714XXXX072,Cleaner,ST-05,day,45,Fixed-term
E1074,2026-07-13,46.0,1.0,False,Lucky Mahlangu,010714XXXX072,Cleaner,ST-05,day,45,Fixed-term
E1074,2026-07-20,42.25,0.0,False,Lucky Mahlangu,010714XXXX072,Cleaner,ST-05,day,45,Fixed-term
E1074,2026-07-27,43.0,0.0,False,Lucky Mahlangu,010714XXXX072,Cleaner,ST-05,day,45,Fixed-term
E1074,2026-08-03,42.25,0.0,False,Lucky Mahlangu,010714XXXX072,Cleaner,ST-05,day,45,Fixed-term
E1074,2026-08-10,28.0,0.0,False,Lucky Mahlangu,010714XXXX072,Cleaner,ST-05,day,45,Fixed-term
E1075,2026-06-08,43.5,0.0,False,Sibusiso Botha,741021XXXX073,Kitchen Assistant,ST-06,day,45,Permanent
E1075,2026-06-15,45.5,0.5,False,Sibusiso Botha,741021XXXX073,Kitchen Assistant,ST-06,day,45,Permanent
E1075,2026-06-22,44.75,0.0,False,Sibusiso Botha,741021XXXX073,Kitchen Assistant,ST-06,day,45,Permanent
E1075,2026-06-29,44.0,0.0,False,Sibusiso Botha,741021XXXX073,Kitchen Assistant,ST-06,day,45,Permanent
E1075,2026-07-06,57.25,12.25,True,Sibusiso Botha,741021XXXX073,Kitchen Assistant,ST-06,day,45,Permanent
E1075,2026-07-13,45.0,0.0,False,Sibusiso Botha,741021XXXX073,Kitchen Assistant,ST-06,day,45,Permanent
E1075,2026-07-20,43.75,0.0,False,Sibusiso Botha,741021XXXX073,Kitchen Assistant,ST-06,day,45,Permanent
E1075,2026-07-27,43.5,0.0,False,Sibusiso Botha,741021XXXX073,Kitchen Assistant,ST-06,day,45,Permanent
E1075,2026-08-03,43.0,0.0,False,Sibusiso Botha,741021XXXX073,Kitchen Assistant,ST-06,day,45,Permanent
E1075,2026-08-10,27.0,0.0,False,Sibusiso Botha,741021XXXX073,Kitchen Assistant,ST-06,day,45,Permanent
E1076,2026-06-08,40.75,0.0,False,Yusuf Mabaso,040222XXXX074,Kitchen Assistant,ST-03,day,45,Permanent
E1076,2026-06-15,43.75,0.0,False,Yusuf Mabaso,040222XXXX074,Kitchen Assistant,ST-03,day,45,Permanent
E1076,2026-06-22,42.25,0.0,False,Yusuf Mabaso,040222XXXX074,Kitchen Assistant,ST-03,day,45,Permanent
E1076,2026-06-29,43.0,0.0,False,Yusuf Mabaso,040222XXXX074,Kitchen Assistant,ST-03,day,45,Permanent
E1076,2026-07-06,41.0,0.0,False,Yusuf Mabaso,040222XXXX074,Kitchen Assistant,ST-03,day,45,Permanent
E1076,2026-07-13,42.0,0.0,False,Yusuf Mabaso,040222XXXX074,Kitchen Assistant,ST-03,day,45,Permanent
E1076,2026-07-20,42.5,0.0,False,Yusuf Mabaso,040222XXXX074,Kitchen Assistant,ST-03,day,45,Permanent
E1076,2026-07-27,44.75,0.0,False,Yusuf Mabaso,040222XXXX074,Kitchen Assistant,ST-03,day,45,Permanent
E1076,2026-08-03,41.5,0.0,False,Yusuf Mabaso,040222XXXX074,Kitchen Assistant,ST-03,day,45,Permanent
E1076,2026-08-10,9.5,0.0,False,Yusuf Mabaso,040222XXXX074,Kitchen Assistant,ST-03,day,45,Permanent
E1077,2026-06-08,43.75,0.0,False,Nadia Van Wyk,010221XXXX075,Security Guard,ST-04,night,45,Permanent
E1077,2026-06-15,49.0,4.0,False,Nadia Van Wyk,010221XXXX075,Security Guard,ST-04,night,45,Permanent
E1077,2026-06-22,48.75,3.75,False,Nadia Van Wyk,010221XXXX075,Security Guard,ST-04,night,45,Permanent
